BookId,Name,Author,Type,IsCompleted,Popularity,Intro
27639071002347804,重生后，阴鸷王爷逼我哄他,妖殊,古代言情,已完结,34.05万,姜赢前世遭人算计，沦为弃子，最后横死街头，曝尸荒野。\n 不想一朝重生，回到阴谋初起之时，血海深仇，总要亲手报了才算。\n 被称为活阎王的宁王异国为质七年早已嗜血疯魔，可前世唯有他给她留了一片安宁。\n    报仇之余顺便想捞一把这疯子，奈何他却油盐不进，誓死不从，差点儿没把她累死。\n姜四小姐很傲娇：“王爷，我哄你是给你面子，别不识好歹。”\n宁王高冷邪魅的抽出长剑。\n姜四小姐秒怂：“你要再哄不好，大不了……我继续哄嘛。”\n所有人都在看戏，等着宁王什么时候嘎了姜赢这个奸细，结果却只看到姜赢花宁王的钱，肆意挥霍；仗宁王的势，耀武扬威。\n 一群绿茶、白莲气得撕了不知道多少条帕子。\n姜四小姐表示：宁王很凶吗？拿捏！\n宁王暗沉的眸光扫过她的腰肢：还蹦跶得起来，他果然还是太温柔了。\n凉薄慵懒娇气女主VS冷酷偏执腹黑闷骚男主\n1V1，双洁，爽文。
12189143603871103,我在末世种个田,爱吃的棉花糖,科幻空间,连载中,207.25万,重回十年前，距离巨型风暴还有两个月，静姝开始修建自己的堡垒，养一些频临灭绝的鸡鸭鱼，种一点未来没有的蔬菜，再囤一些美味的零食。\n生活要有格调，对待仇人，我就喜欢你看我吃牛排馋哭了的样子，喜欢你闻着烤肉味脸上陶醉的样子，真好看。\n【魔方空间等级：4阶魔方4*4*4=64立方米，5阶魔方5*5*5=125立方米，6阶魔方6*6*6=216立方米..等】\n\nQ群123225124
18750872908624604,末世大佬问鼎娱乐圈,黄油奶酪,现代言情,连载中,378.27万,一句话简介：她凭借表演与自己和解。\n————\n将死之际，她“穿越”末世，拼杀三十年终于手撕系统重生归来，却被种下嗜杀躁郁的种子。从此娱乐圈多了一位反派专业户，演技精湛，屡次摘下影帝桂冠。\n关键词：女扮男装、剧中剧、宠粉狂魔、含文抄公
25934721501354504,我家直播间通古今,YTT桃桃,古代言情,连载中,119.19万,老太太带孙女穿越古代，喜提直播间系统。\n摄像头长在孙女身上，她看哪儿，哪儿就是画面。\n这注定颜值美女只能做助理，皱纹老奶奶才是当家网红。\n播啥呢？穷到尿血，为口吃的都得勒紧裤腰带骂街掐架，上打尖心眼老头，下踢隔壁村老太，一套王八拳呼风唤雨所向披靡。\n后来厉害了，水灾兵祸匪患，挖渠基建积粮，祖孙俩带领直播间老铁，建设古代农村梦想家园。
15549019505583604,真千金她是全能大佬,卿浅,现代言情,已完结,251.53万,【出版名《暗星》，全网有售，系列新文《我曝光前世惊炸全网》已开】\n 【1v1双洁、塔罗牌、团宠、神医、甜燃爽！】\n 昔日大佬嬴子衿一觉醒来，成了嬴家丢了十五年的小女儿，而嬴家果断收养了一个孩子替代她。\n 回到豪门后，人人嘲讽她不如假千金聪明能干，懂事优雅。\n 父母更视她为家族污点，警告她不要妄想大小姐的位置，有一个养女的名头就该识趣，不然就把她送回去。\n 嬴子衿：这就走，不用送。\n 在嬴家欢天喜地庆祝，其他人都在坐看真千金笑话的时候，各个领域的大佬们纷纷出动了。 粉丝战斗力top的顶流影帝：嬴小姐有什么需要的，尽管吩咐。\n 垄断全球经济的财阀继承人：嬴家？什么东西？老大，直接灭了吧？\n 华国第一古武者：谁敢欺负师傅？\n 智商高达228的天才少年：我姐姐。\n 拥有极致妖孽容颜的男人勾唇一笑，散漫慵懒：“那好，叫姐夫吧。”\n 大佬们：？？？\n 真千金原大佬身份一夕恢复，全网炸了，嬴家疯了，哭着跪着求她回来。\n国际巨佬家族：不好意思，介绍一下，这是我们本家大小姐。\n ·\n 王者重生，强势翻盘，绝地反击！\n #神算女王两百年后再回地球，曾经的小弟们都成了大佬#
25587167609305404,退婚后咸鱼美人拿了反派剧本,安知晓,古代言情,连载中,188.29万,凤妤最爱金银珠宝，最大的梦想是吃吃喝喝当一条咸鱼，未婚夫高中探花，貌比潘安，她的咸鱼人生非常圆满。\n　　夫君很穷，没事，她有钱！\n　　谁知道一朝风云变幻，她魂穿了鲜衣怒马，桀骜不驯的小侯爷谢珣，并害得他废了一条腿。为了在战场活着，咸鱼翻身而起，学骑马射箭，学沙场布阵，小侯爷顶着她的脸胡作非为，未婚夫嫌她粗野蠢笨而退婚。\n　　她定亲，他悔婚，她赚钱，他败家，她的金山银山被他搬空，两人相恨相杀。渐渐的，剧情发展有点不对头。\n　　未婚夫退婚后反悔，痴心表白。\n　　凤妤：我移情别恋了。\n　　小白莲骑射场想杀她，谁知凤妤自捅一刀。\n　　凤妤：怎么办呢？你好像杀人了。\n　　父母戍边守疆几十年，回家后竟然说，“女儿，跟着小侯爷造反去吧！”\n　　开局的咸鱼剧本，怎么变成反派剧本？\n　　后来……\n　　养个夫君真的费钱，可夫君是真的香！\n　　表里不一的病娇（凤妤）vs鲜衣怒马的腹黑（谢珣）
24055465809174104,花醉满堂,西子情,古代言情,已完结,197.16万,初时，他说：“江宁郡的小庶女啊，这什么破身份，我不娶！”\n见过后，他啧啧：“弱不禁风，不堪一折，太弱了，我不要！”\n当她孤身一人拿着婚书上门，他倚门而立，欠扁地笑，“来让我娶你啊？可是小爷不想英年早婚！”\n得知她是前来退婚，他脸色彻底黑了，阴沉沉要杀人，“谁给你的胆子敢退小爷的婚？”\n……\n苏容觉得，端华郡主怕是眼瞎，这人一身娇纵，哪里值得她为了他要死要活？ \n早知道，她第一次见他时，就把退婚书甩他脸上。\n—————————————\n芙蓉枕上娇春色，花醉满堂不自知。——苏容 \n鲜衣怒马少年行，平生一顾误浮生。——周顾\n你愿是我愿，我愿早识你，护你玉堂香里堆锦红，破迷障，斩荆棘，手不染血，一身干净，还是初见那个温温软软的小姑娘。\n你愿是我愿，我愿早知你，那时你光风霁月，我小心翼翼不敢靠近，恐惊了凤雀，祈祷化为天上月，投影入你怀，陪你春看百花冬看雪，岁岁长安。
27675594302584704,春夜缠吻,傅五瑶,现代言情,已完结,60.04万,（年上双洁，高岭之花下神坛。）\n2021 年夏，江檀初遇周应准。\n男人扯着她的手腕，把她拉到阴凉角落，“江檀，捷径就在这里，你走不走?\n江檀闻言，抬头看他。\n江檀爱周应淮。爱他眉眼矜淡，笑意淡漠，爱他永远冷静，从不动心。可这并非善男信女的虐心诚意，却是心照不宣的交换。\n偏偏也是江檀，背弃规则选择动心，大雪满肩，她声线也旷凉:“周应准，不要喜欢，要爱。”\n男人眉眼寡淡，难得认真:“檀檀，我根本没有这东西。”\n她在雪夜离开，周应准没有说半字挽留，灯火却亮了一整夜。\n\n2023 年夏，江檀创业初具雏形，而从前低调的男人出席各式会议，占据头版头条，身家显赫，美色惑人。\n江檀看着他眼角的泪痣，指尖轻点屏幕，心口一窒。\n会议桌上重逢形同陌路，江檀和他的下属交锋，节节败退。男人高居主位，冷眼旁观。\n会议结束，江檀咬着牙收拾，周应淮眉眼微抬，语调平淡，“江檀，好久不见。”\n江檀走得头也不回。\n\n终于，洋山港觥筹夜色，江檀一身醉意于角落，周应准咬着烟漫不经心走来，手里拿着高跟鞋。\n众目睽睽，最淡漠的男人弯腰替她穿鞋。\n而她声线哽咽，“周应准，你又不爱我，干嘛来我梦里?”\n男人眼神晦暗，半响，轻轻说:“檀檀，那我在梦里给你放个烟花赔罪好吗?”\n一你说的人间我全都试过了，我还是只喜欢你。\n一一我会求她回头，我会请她爱我。\n极致冷静，深度迷恋
21288234108507804,女尊快穿之妻主是个宠夫狂,十月静好,古代言情,连载中,248.08万,（女尊+快穿+拯救男主+一对一甜宠）\n苏柒若穿书了，穿到自己正在看的一本女尊小说里。\n书中女人主外，封侯拜相，的确一本是爽文中的爽文。\n本想快意逍遥成就一番自己的事业，不问情事。\n可当那个小可怜儿卑微地跪在她面前低唤道：“妻主……”\n苏柒若还是没忍住扑了上去。\n罢了罢了，带个拖油瓶也挺好的。\n没事儿宠宠，乐得自在。
24794992309043304,豪门弃妇不当对照组后躺赢了,冷面若兮,现代言情,连载中,80.75万,孟初沅是豪门圈里公认的弃妇，老公常年不着家，小叔子婆婆一个比一个脾气臭。\n别人都笑她过的不体面，只有孟初沅知道自己过的多舒坦自在。\n有花不完的钱，还不用生孩子。\n只是一天，身为黑红顶流的小叔子把她拉去了田园慢综。\n综艺开播前，作为对照组的孟初沅组以不幸的婚姻和冰冷的叔嫂关系稳占黑榜第一！\n综艺开播后，孟初沅的神颜就直接盖过了黑热搜！\n网友们的关注点开始歪了画风。\n豪门弃妇？有这四十克拉的钻戒，我也要去当！\n叔嫂不和？救命，他们俩摆烂摆的默契十足，简直是亲姐弟好不好！\n婆媳争执？家庭日孟初沅婆婆的星星眼都快成她老迷妹了！\n婚姻不幸？她男人占有欲都快溢出屏幕了，这是假cp我直播吃榴莲皮！
24062722909863904,全网黑后我考研清华爆红了,月月有甜,现代言情,已完结,88.24万,清大法学系第一天才穿书了，她穿成了娱乐圈文里捆绑倒贴炒作的傻白甜女配，被全网黑到退圈。\n\n经纪公司：你都糊成这样了，不去陪周总，哪还有资源？！\n\n黑粉：我给纪新p的照片，大家看看好看吗？\n\n纪兮知两张起诉状直接送到法院：退圈可以，告完就退。\n\n航星娱乐：你律师费出的起？\n黑粉：微博我早删了，你能拿我怎么样？\n\n谁也没想到开庭当天——\n纪兮知孤身上庭，自己为自己辩护，将对方律师打得落花流水，赢得官司！\n\n经纪公司气急败坏想封杀她，谁料清大顶级法学教授竟为她发博。\n清大法学院教授蒋千理：恭喜我的学生，赢得了她第一场官司。@纪兮知\n清大法学系全体学子：学妹，法学院等你！@纪兮知\n\n纪兮知也晒出了她金闪闪的清大研究生录取通知书。\n\n放狠话的经纪公司：？？？\n粉丝：？！！！我刚粉上的爱豆突然上岸清大了？\n【娱乐圈+超级学霸+各种综艺+苏爽甜+大女主】
21662870708130304,被夺一切后她封神回归,卿浅,现代言情,已完结,345.61万,【夜挽澜新书《我曝光前世惊炸全网》已开～】\n司扶倾一睁眼，不仅被夺了气运，人人还让她滚出娱乐圈。\n重活一次，她只想咸鱼躺，谁知现在圈内人只知拉踩营销，没点真本事，不好好磨炼演技，这样下去还能行？怎么也得收拾收拾。\n司扶倾捏了捏手腕，动了。\n后来，网上疯狂骂她不自量力倒贴郁曜，造谣她私生活不检点，而——\n国际天后：今天我能站在这里，多亏了倾倾\ntop1男顶流：离我妹妹远点@郁曜\n就连国际运动会官方：恭喜司扶倾拿下第13枚个人金牌，等一个退圈\n当天，全网瘫痪。\n·\n 史书记载，胤皇年少成名，八方征战，平天下，安宇内，是大夏朝最年轻的帝王，他完美强大，心怀天下，却因病死于27岁，一生短暂，无妻无妾，无子无孙，是无数人的白月光男神。\n无人知晓，他再睁开眼，来到了1500年后。\n这一次，他看见了他遥想过的盛世大夏。\n·\n不久后胤皇身份曝光，司扶倾得知偶像竟然就在身边，她敬佩万分，只想——\n 司扶倾：努力奋斗，报效大夏！\n胤皇：以身相许\n 司扶倾：？？？\n我一心奋发上进你却想要我？\n ·\n 全能颜巅女神×杀伐清贵帝王\n 从全网黑到封神顶流，顺便和男神1v1
